name,text
X51005745183,"BILLION SIX ENTERPRISE
NO 3, JALAN TAMAN JASA 2; - |
SECTION U6, 40150.SHAH ALAM.

Tel : 603-58856749
GST Reg No: 000944312320

Invexe.No 20. -17C891
Date :'22/02/2018'7:41:46 AM
Cashier 2123

Ovscription Qty Prico Amount
VSR? aSS5ad8 ti 2206 TBS
TG7 7° HIPS PLATE (60PCS) JP

t
Ds ; . er
Te SbGstecuusve GST Become ed

Maste: Card 63.89
$146826201779121

iST Summary % Amount(kM) = Tax(Rh)
Sit 6.00 63 60,10 2.6 J
Barang yang sudah di bell, wang tidak Gapat di :
kembalikan. Pesukaian barang-hanya boleh
dibuat dalam 3 hari sahaia dengan rect,

a

"
X51005745187,"| ho SOLG AE MOT RE Time E, Was cas

’ . .

SLF CASH & CARRY

(00 2107265-V1 4
HOD IS JEN TES2 PME SUR ALG TAL.

OFF JUN BY 3 SUBANG,
: alt Ai Abt 2
TEL O3-77 3062 FAR: TAX IC

. STO: O61 Gas Zoe4
SIMPLIFIEO TAX INVOICE

21e
Telal Sates (Eecdadey GST). 20 69
Oncount : ou0
Tora Gt 120

Rouneng + 9%
=! PProral Sales : 21.20

(Inclusive of GST)
CASH : 400.00

Change : , 78.80

[esrseunane
H
Tat Code te Aut (RAN Lorik!

sR. 6 70. 09 120|
Total: 20.00 1.20|

"
X51005745188,"d)
i
SLF CASH & CARRY
NO.15, JUN 1S]2, THN SUBANG JASA,
OFF JUN RY 3 SURARG,
40000 SHAH ALAK, SEL!

GST NO: 001169332944.
TEL: 03-77343662 FAX: TAX INVOICE

CASH
RECEIPT H: CS00241867 LATE: 02/02/2018
SALESPERSON : THRE: 08:31:00

CASHIER : KELLY

$194020100124 4 11.32 45.28 S
(UNIT) ROYAL BAKING POWDER 4506

TOTAL QUANTITY 4

SUB-TOTAL 45.28
BISC 0.00
TAX 0.90
ROUNDING 9.90

TOTAL 48.0gK4

CASH 48_00

CHANGE L 0-c0
GOODS SOLD ARE NOf RETURNABLE,

THAHK YOU,
GST SUMMARY
cone AMOUNT = %~—«TAX/AMT
SR 45.28 4 2672S
TAX TOTAL: 2.72
"
X51005745190,"SUPER SEVEN SASH & CARRY SON 3KD

IX, } Gaiam £ ee aa) -
Off dnian Baty Tiga
Feral Buloh Seksyen U3 Shah &len,46)59

cf fei Scoer] com ty C
+ )3-78853861
Ro: GY TESSC364

OST Vi: 060359090588
TAX INVOICE

Custveer > (77653745)
Bre. Oh GUAT CHYE

POISE NG: 195147 CGUNTER 2002
02: (SYUNADAH BT FAIZAL A-CASHIER]
i168 11:34:45 AM

rey

[ROLA/CIAA GUN
2
1 1KG 619.59

ASING KG i720

é

81 V7.25 2R
27,99
ti 7.90 &&

emis wurits 36) ~ 1D

‘alat 2s (inci. GST 66%: R367. 10
i q Acjustsent RHI .OC
otal RSET. 10

"
X51005745214,"99 SPEED MART S/B (S19537-X)
LOT P.T. 2611, JALAN ANGSA,
TRHAN BERKELEY
41150 KLANG, SELANGOR
1132-PJ $56
6ST 10. NO s 000181747712

INVOICE NOs 18301/102/T030S

033 16PH $69337 07-02-18

2471 888 LYCHEES IN SYRUP S RM10.14 s
03 X RA 3.38

270 CSR GULA 1281K6* RH3S.20 z

Total Sales (Inclusive 6ST) RH 48.34
Rounding Adjustaent RK 01

- Rounding RH 45.35 7
CREOIT RH 45.35

CHANGE RH 00
6ST Suaoary foount (RH) Tax(RM)
so 6/ 9.97 57 Y
22 04 35.20 00
AS -28

Thank You. Please cooe again
Keep the invoice for applicable returns
"
X51005745249,"a SS

cot (Wa

Subwaya42210-0 Phone 03-76870693
URBAK IDEA SEN BD (417940-M),
A-G-06, OATARAN GLOMAC,

JALAN SSB/4A, PUSAT BANUAR KELANA JAYA,
, 47301 PETALING JAVA, SELANGUR, Malaysia
Served by: rojan 27/02/2018 15:32:47
lax Invoices 1/4-42210- 140220

ast 10: 000220499958

Qty Size tem Price
] Bag ree RMU. 20
i (HY) EY Heal RH1E.SC

6° -Heatball Sub
-1692 Fountain Orink
-1 Cookies
1 CMY EUY Meal RH11.90
6° -BB0 Shicken Strips Sad
- i602 Fountain Orink
-i Cookies

Cash Rounding “TAO 1

Total (Eat In) RM24.00 A
Cash R430 00
Charge RMB 010
Tax Info:

GST 6% (6%) aw Vo ke.36 ""4
Yotal-€xcl-GSft RN22 65

Take our 1 Minute Survey at

wea. tellsubway.ay and get a FREE COOKIE
with next purchase Redeaption of 1
cookie per transaction
"
X51005745296,"SUSHI HENTAI - PANOAN INDAH
. XMF FOCDICIOUS SON BHD (1132105-H)
KO. 9-G, JALAN PERUBATAN 2,
PAKOAN INDAH, 55100 KUALA LUMPUR.
Tel ; #803 2856 0385
GST Reg. No’ :000897208320

Tax Invoice

‘Table 113
Order’: 275705
Bille: ¥O15- 673381 Pax(s): 0
Date : 09-04-2018 19:22:25
Cashier: Cashier

Tori Teriyaki Don
1x 12.80 12.80 SR

Tako Bal)
1x 0.00 0.00
Sushi 1.80
4x 1.80 7,20 SR
Sushi 2.80
2x 2.80 5.60 SR
' Green Tea
Ix 1,001,008
Total (Excluding GST): 28.60
| Serv. Charge (10%): 2.66
GST Payable: 1.76
Total (Inclusive of GST): 31.02
Rounding Adj: -0.02
Closed: 0 09-04-2018 20:01:23
Server: Cashier
| CASH ; 31.00
[etna eenennenen nena enema neen nnn
GST Suzaary Asount(RH) —-Tax(RN)
Re (@ 6X) 23..26 ; 176
aoe
ThanksYou! !!

Please Coze*Aga in!!! ;
a. peer th eg

"
X51005746140,"oP)

YONG CEN ENTERPRISE

9, JALAN SUBANG JASA:3,
40150 SHAH ALAM, SELANGOR;
TEL: 012-9719498

GST NO: 0014 47981824

«

CASH

RECEIPT #: CSC0677415 CATE; 02/03/2018 |

SALESPERSON: . TIME: 09:43:00
COUNTER :
ITEM QTY UIP AMOUNT

9555223500307 24 2.33 55.99
SR:FEI YAN BRAND YOUNG CORN 425G (2.333X
9557166110018 2 . 2.00 4,00

ZRL:ASAM BO! 65G

TOFAL QUANTITY 26

SUBTOTAL $9.99

oIsc 6.00

GST 3,36 /

TAX 9,00 * if il
ROUNDING 0.00 . y . bN
TOTAL 63.35 A

CASH - 63,35

CHANGE C.00 *

GOODS SOLD ARE NOT RETURNABLE.
THANK-YOU.

“

‘.

XN
"
X51005749895,"“RAWASART: PERTNDUSTRIAN ‘BALAKONG,”
43300 SERI KEMBANGAN, SELANGOR ~
(GST 1D No: 000306020352)
(TESCO EXTRA ARA DANANSARA)
ON “TAX! | TAVOICEs.

PILLAR SINK TAP +5
“F102: - ""6/54 Bee
9072351. 2523.90.47 .80. 7,

“SHIELOTOX FIK 800: MP: Ns
WAOL — 24.075 -
9556111988559
SPONGE -KOREA~23
-ARG2 = 12/312
9064017. EXE
PLASTIC. BAGS ° Hees
99999
VANCE LIGHTER -aslita.
B22°= 56/1009. | [2.2
9555258600166 - pos

8S o

""0.60 “3, 00 :

“Ttéa(s) 5  Oty(s) a.
“TOTAL » INCL. GS 106% ~e - RNSTIT90
CASH... 5 RH:72% 00
CHANGE RAO, 1008

AST ‘Suimary. Ant (RN) Tax(RH):
; ; 67. 83 4. or:

* EReanbe ante SAL COWED THIN”
2 TDAYSOWSTHSRECEIPT ive.
STRICTLY NO CASH. REFUND.

"
X51005749905,":

NN

1

3

ENW Hardware Centre (M) Sdn. Bhd.

Co. Reg. No.: 795225-A

GST Reg. No. : 000155453440

No: G3, Bik G, Jin PUU 14/3,
Ara Damansara, 47301
Petaling Jaya, Selangor Darul Ehsan.

TEL: 03-7832 6929 , 012-659 9829

10/03/2018

Tax Invoice.

No..:CS00230322

/ Cash Sale (Ara D'sara) *

Tel: 03-7832 6929
HIP: 012-659 9829 .

Item Qty | U.Price
001533 1.00 19.00
2kgs. Wood Lacquer Thinner
000920 1.00 10.00
1.5kg. Ufixx Putty Filler.
. 006828 2.00 2.50

100# x 8° x 45m Sand Paper Roll.

Total Amt Incl. GST @;6 % :
Rounding Adjusment :

Total Amt Payable :

Total Qty Tender :

1

1

RM \

9.00 SR.
0.00 SR

5.00SR

POINT : 0.00

*Goods sold are not returnable

Thank you for shopping at
- ENW Hardware Centre (M) Sdn. Bhd.

_ by oot

y

"
X51005749912,"MR. O.1.¥. (M) SON BHO
Co-REG?860671-D
LOT’-1851-A -& 1851=B;: JALAN. KPB 6,
_KAWASAN ‘PERINOUSTRIAN - BALAKONG,

43300. SERT-. KEMBANGAN, “SELANGOR
ex (GST 21D No :000308020352):: a
(TESCO. /EXTRA* ARA: DANANSARA
° 7 TAX INVOICE= ~s

SaeE on rn x 29. 90 at
PADLOCK, ST-P6140° “oni te eet

TOTAL, INCL. esTeex:. .
CASH. Pog
CHANGE

-GST.“Sunmary
GST S06%

“3B. 03-18 18:05 5 SHOL. 2342
OPERATOR: TRAINEE ‘CASHIER

EXCHANGE “ARE: ALLOWED: wits
ote DAY. WITH RECEIPT.
STRICTLY. NO: ""CASH REFUND.

"
X51005757199,
X51005757201,"bE an eos
1 OER AOS

"
X51005757235," 09/03/2018.18:58.

* y-900002781708"" °° =~ 15:505R:

‘BIO: ZIP ROMOER: a
Tx 090002; 15: 5058
‘810: uP ORDER
a tb: ‘tuts oo 31.00
-‘Tdtat 8160:
Total: ‘Al hl tol sr eee) (Al, |
GASH: 7 §0300- 2

- Tea Comt. 20°: - Shang, ‘at . 19.00 ;
Invoice Noe 2918090910000 S55:

“St Sac. Asouil
ee | 2a
Totah O92

108 oar ane .

Ow ia HALON - ae

re
"
X51005757243,"-GSi Rew No. 0011492992000). ty
: Ne | 8 Jalan 7/1188, Desa Tun ai
56000. Kualy: Lap Mgloysi.

Y /oa/n® 18230
RANT

“Deseripvion

"
X51005757248,"ne pHa. ""98100: AUALAL Nitra
6ST Ors 002017391683!

oe SHOPPING WOURS:

: ae “THI: ‘OOHRS: 20, 6S.

> BLaSTHCS BAG: my oa
- he oo 5 gt |

ee AUR

ols DBS ay: Sak
RCW OTNRE

be “total 7 woe
Total Sales’ incl: (st

: Rraesdiny: ‘BO: ATT ss

- Totaleatter ai, ‘Trek: tsi .

° GASH: ce oo

o Tea. Coil a a

HE GAT

“tite

pt 2a

4

"
X51005757273,"“(GST 10
~ STRAND)

"
X51005757286,"eee “thank You: ties |
Please! Come: Again.
"
X51005757290,
X51005757294,
X51005757304,"o. ee a C3H coon
. e897642045475

"
X51005757323,
X51005757324,"TRAC: ORY, TRON TR=231T
HATO: = 120
9555493002853.

"
X51005757346,
X51005757349,"31803053
ane’ af
GOLOENIKEY iaweR”
 (0007602742K): ”
“485, Jalan ‘Kenari a,
18: ndaic:: Puchong: Jaya,
471005 Puchong; Selangor
; TELS: 03¢ 58919941
oo aFAX: 035 58919941:
of Mali ‘goldenkeyeaker@gna il: COR
“Hebsite: vat; gol denkeyeaker. cod

 SyP s HOE, wat; s 0S z001@ 134""
2 Har: +2018: 03: 443 22: PH ee

ceeete INN seer —

Price Dists: - ABount

” RORHALSKEY ce
33100"" “iat © -4400:-0:00 16:00

‘Gabos atin S
"
X51005757351,"ORO,

"
X51005757353,"wba B80 6:80... -

ile 90"" a ve
atte

""h ‘DAYeHLTH: ECE:
- ‘STRICTLY: NO CASH “REFUND.
"
X51005763940,"ch
wv
a
‘Harvey Norman

Harvey Noraan M'sia Paradign Mall
Elitetrax Harketing Sdn Bhd (616227-D)
Lot 1F-01802, 1st flr,Paradign Mall.
No. 1 Jalan SS 7/26A.
Kelana Jaya,
47301 Petaiing Jaya
TEL? 1390-88-5200 (HN Custcrer Service)
GST REG. NO : (60551006208

4a Criginai «s
You were served by. Saiesnan: CHI CHERN

6005283
CANON CART PG-478K
2s 35,00 60.00 SE
Total Inci..Qf GST 69.00
YOB Terminal RY 65.00 pu
Card No + easetesseses CO] d
Auth Cove : A13299
6ST Inclusiva: Anount (RM) Tax { RH)
S5.= 6.0 % of 60.06 3.40

Date Tine Branch FOS Transec.

11.02.18 14:08 2007 2 24400,

SalesaaniC CashierlI0  CashferName
893216 8C1817 NORSHAF [KA

| Use This Coce : WELCOME2C To Enjoy |

| RM 2C Discount Online Now ! |

Shea with Confidence at Harvey Norman.

Keep Receiot as orccf of Purchase.

Visit awa narveynornan.coa.ay for

rore pronctions and offers.

"
X51005806678,
X51005806679,
X51005806685,
X51005806698,
X51005806702,
X51005806703,
X51005806716,
X51005889296,"Qmar RON: Boorson

TKAND HANDEL SON BHD
(1074517K)

IKEA Cheras

No 2A Jalan gochrane
_ Tanan Maluri
$5100 AULA LLMPLR

GST No.: GOO1IS 54944

TX INVOICE

Slip: 0000001080007 12350
bate: 25/04/18

{me: 11:
Trans: 409712949 Staff: 95897

Oescr ipt ican Amount TX

Bs SBE! 6 Chicken Curry uff
4 rag @ 5.50 2.06

Total RX Including GST GY =. 22.00
Rounding Adj. 0.00
Total Reunced 7.06

GST Sk &X 22.00 i.28
Ant excl. Gi 20.75

Kio. of Itens : a

Thank you. Please cone again.

PR O Vv E D qo
DATE

vie sole
"
X51006008057,"CBE: GM3:46792

Remarks:

1. MS
L

10.""

 TARINVO!

° “9100:

-  AS/ONZOIS GEIS AH
Cashier: WOO-<eranh@ice . | :
"
X51006008073,"WDescrip

DESIGN: as

: -EOAMBOARD 9IX46EM: «3
SESIGN: =

fe TotaiSale

“VPIANK YOQUTHAVE ANIGE:
"
X51006008074,"Cadadael a ee Cont iad — eee 4
‘ , J
j
!
;

(0896254) oo
22. JALAN BUNGA TANUONS 3

“€s00468817._
LELYW:
""USER:

Dodéilption..

AYELR COPY”
‘ Tolat,

mo 2 we ote Sos (Bxektng GST). :
Do, “Discount >
Sonica Cliasga:

Tow GS.

: a . Rounding: : “¢
i"" “ata Said: *tlnelusive: ofGST)y

ae AUKLRINY Jax (Re) |:
: 4.00. 0:

"
X51006008086,"Co. “Nor 1138
Rie Nov

aout. cre

"
X51006008089,"NT MON, 146i tra -

"
X51006008091,"“Malaysia.
- “EMPIRE ‘SHOPPING GALLERY:

Tel: “26319320

‘Meaber (Card Wo? 1001018668849. -
2 Cardkxpiry 31/08/18. a

“Anowa SY

uaany > Naount-!

"
X51006008095,
X51006008197,"pe a “RUIS\ TOTAL OUiHES
“AUTOROUTE RABAT HERNES
""16000, KHEMISSET

CAFE’ Bee
~ CAFE: EXPRESSO

"
X51006311758,
X51006311764,"sr. 10"": WORSE

pe ne facgaeer
PATERMEHAL 0

"
X51006311767,"i cleat
| Powe: EaRHED

"
X51006311778,"cvertising (i) Sa bhid (75 e705.) 7
G-58- Ground Paes, Ais

"
X51006311779,"LE Sen Se

ee

a
ve IR LONE, Sresawen aw .

Ange pal ever (1) Sdn. bhd (T3078)
“-Un#.G-58; Ground Ficer, Wisma UOA Il,
‘Mo 24 Jalan'Pinang”
LS 60480: Kuala Lumpur, Malaysia’
otek 0 2183: 2736: 403-2184 6708!,
0: ‘002i 23 722098"".

Tax Cash Seles

"
X51006311780,
X51006327976,"PREAIO

PREMIO STATIONERY SON BHO

(Co. No; 173789.)
GST Reg No: COiG375S4816
F-G-01 JALAN SS 6B
Datavan Gomac. Kelana Jayo
47304 Petaing Jaya, Seiangor
63-7886 5750
TAX INVOICE

lavoxce Ko”

Date 2 08/2) 201 7 2:09:49
Casnies : SU MAY
Description Qty Price Anvount
PR REDRRE Bg IT EET

TACKS

Dryc unt:
Total Soies Incksswve GST GE OO:

© Rountiag Aganimert:
Amount To Be Paid :

Cash Recerwed .
Cinange +

Starting ""tt 4a:
neces Vout teri 3
Ceplatad Uy the Od ony kN a Copy SFE Cec emt

AR JOOS 900 ty: vieEZ ates dhectes 16

2 GM. GST during chece cut,

AN Goods t0ld are mol retuensoieltehadagle, Eschanget ate cry
MCsploble yeti 3 dye vcth a 7 cof of recent
AN carlngge & toes sates ore fx ane Hon tebarsadle
fo Cost cefanas fer cee iht catd puichy
the cefuncs oF erchasge amor opdertoaned whet prool ef feceiat
Tetris at Condens app ied

AMAA
STE EE eT

GST Summary * Amoun( RM) — Ta(RMS
SR 6 00 24.00 ise J

Thank you for Shopping at PREMIO
Have a Nice Day!

Sor ite Inest nent and upcates

Se Vt On fod eDOON. COTE Lem iG SaONEr: 2 5 %p

"
X51006327978,"©) SOON FATT S/B {81497-P)

Lui” 1504, BATU 8 1/2, JALAN KLANG LAKA,
46000 PETALING JAYA, SELANGOR.

TEL : 016-2014209

GST REG NO : 000788250624

TAX INVOICE

DESC QTY PRICE AMOUNT = TAXCONE
(RA) (RK)

51190030 AL BIHUN TSTINENA 3KG
— 10% 10.00 160.00 ZAL

068400963 YSF BUAK KERAS 3KG

1% 36.80 36.80 SR

“

912700054 HOBE RED KIDNEY REAN 42SGH
1% 58.00 98,90 SR

51580020 CAP LANG JAGUNG HANIS 425GH
YL 1% 93.20 93.80 SR

39460020 QRIRY CHAMP EVAP 390GH

— 1% 113.90 113.90 SR
Total Inc. GST = 6%: 362.50
Rounding Adjustaent: 0.00
Final Total : 362.50
Cash : 406.00
Change : 37.50
GST Suneary Aaount (RM) Tax(RM)
ZRL 0 2 100.00 0.00
SR 6 Z 2497.64 14,86

CG2102772 9/2/2017 12:00 PH
103 2006

362-50
"
X51006328913,"” Points :

BEMED (SP} SDN. BHD.

No.49. Jaian Olnar G UNG,

Subang Perdana,
40150 Shan Alam, Selanyor D0.€.
03-7845 5785
GST Reg ! 001734164460
CASH RECEIPT
CBH: 59273500475  Oa/Jarveot? 10:49:25

Cashier’: be () Lt
Gy Code&Desc Price Total
ALPHA -LIPIO LIFE LINE 450MG 4506

1 124810 105.00 165 3R

_i Tyne: __
SuiT otal: {85.06
Rounding Adj : 0.00
Total Inclusive GST: 165.00
MASTER 165.00
GST Summary: Arnount Tax

(MYR) (RAYR)

se.”~<“Cts™stSS:C«SS

ONG GUAT CHYE

soa tween ee eee ro

3.052 Thank you.

Piease come again. [65-60

"
X51006328919,"B & BEST RESTAURANT
. (001610235-P)
GS? NU. ; 001809929198
©) n0-12,JMLAN SS40/5 PETALING JAYA
SE-ANGOR DARUL EHSAN
E+ G12-280 778
VATA INVOICE He

BILL WO: CO1;88E7 / PESO:

BIZGATES 10/92/2017

CASHIER: Hanager

PRINTED: 10/02/7317 G1:09:47 PN fess

i} ~ FISHBALL MOODLE Sy

1 SB G14. ?
GSt 6X 0.42
RCUNDING ADJ -0.0%

5
NEY TGTAL f,
Casiv vod
CHANGE 0! v
O ihack You...Piease Cowe Again...

hi tps: //e. facebook .coa/B- est Restaurant
All Ttew 4511 Se Charges GST

"
X51006328920,"eer Ow

Stadt tod

BR & BEST RESTAURANT
(00151023S-?)
SST HG. > 001800839168
©) nr, © AN -SS6C/5.PETALING JAYA
ARGOR OARUL EXSAN
Fl: 012-2060 778
is TAX, INVOICES®

BILL WO: 60127403 / PGSOI
BIZDATE: 20/03/2017
CASHIER: Hanager

PRINTEG: 20/03/@)17 11:12:35 AM RM
2 _ FISHBALL RCCCLE &7 00 14.96
2 SUB TOTAL 14,00
GST 6% 0.84
ROUNSING ADJ 0.61

-

NET TOTA {4.25
Cash Wes

© thank. Yeu... Please Come Again...
httos://a. fecedoox. con/@-Best Restaurant
All Lien #111 Be Charges SS?

"
X51006329395,"B & BEST RESTAURANT
. (001610235-P)
8S} NG. » 0018059325188
©) 12, JAGAN SS40/5 PETALING JAYA
SELANGOR DARUL EHSAN
Tit + 612-2080 776
HATAX INVOICE RS

BILL NO: 001 :88€? / PUSOI

BIZGATE: 10/92/2017

CASHIER: anager

PRINTED: 10/02/2317 G1:09:47 PN fats

1 SUB TG1A. 7.00
GST 6X 0.42
ROUNDING ADJ -0.02

Ta

NET TGTAL 14)
Casiy oo bal
( yi

Vd

CHANGE

O ihack You...Piease Come Again...
hitps://e. facebook .co3/B-8est -Restaurant
ALL [tem W511 3e Charges GST

"
X51006329399,"fast 4 . ""os
IVES Puarnact SD SHD

103021aR

SST/TAZ NO, NOOMEBDLOS ;

450 JALAN NOVA USA SEXSISH US SUBANC 82
TRL: 03-773d7752 PAL: 03-T8327752

GST NO: OONSEREENESS

Tal DVOICR
8A. FOINTS : 0

RECUTET #: CS00168420 DATE: 31/03/2017

TTEH QTt U/P DISCR aMCUNT

WSSOROOOSLIT 2] D-H 'S

3655060603152 i 6.60 0.00 6695
SR: HU
HRIIS

TOTAL QUANTIT? 2
SUB-TOTAL (GST) 12.19

5? = STANDARD 6%. 2*c7BRO FATED
THANE 10,
CST NO; OG0GRBEB0ESS

SALES FOINTS : 0
3A POINTS : 9
"
X51006329402,"5/5

Hissed

“Ref fa:
Soods Soid ¢

GST Reg

2206209742573

i &oint Today: 4
a by ASHOK KURAR

0/8625

iL

Chang
7

 RROUEEERE)
47. 8

?

"
X51006332575,"TANJONGNAS BOOKCENTRE (PJ) SDN BHD
CO. NO. 373665-A
LOT F1S, GIANT BAHDAR PUTERT
JALAN PUTERI 1/1, BDR PUTERI
47188 PUCHONG, SELANGOR
03-8868 4233
(NO. ID GST: 882147823888 )

TAX INVOICE
BILL: 28584

CASH! 91-82 17/83/2817 21:35
B.CODE & DESC. QTY U/PRICE AKT
4971858134824 1 53.88 = 53.08s
CALCULATOR SCIENTIFIC
27932 5.48 5.485
K&6 R3 GEL PEW @.5HH 3°S
9555684639363 1 3.683.685
FABER CASTEL SUPER TRUE

_ SUB-TOTAL 62.88
Total GST(1) 3.51%

TOTAL ITEM(S):
TOTAL quantity)

TOTAL INCL GST ae 62.00
CARD TYPE : VISA 62.88
CARD HO:

THANK YOU. PLEASE COKE AGAIN.
GOODS SOLD ARE WOT RETURNABLE.
GST Taxable Apt GST Aut

s-SR(T} - 62% 58.49 3.51
"
X51006332649,"aes

BERIED (SP} SON. BHO.
No.49, Jaian OlnarG UNG,
Subang Periana,

40150 Snan Alam, Selangor 0.E.
03-7545 S795
GST Reg: 0617346164436

CO#: 45979040320 282

Cashier : be ()

Sy Codehdese |

NH OELICADERMA PRCITEGT
4 349000 7eéan  7e sR

11-(BEPROGENT CR LS} 306

1 178032 40.06 19 Be
ALPHA LIPIO LIFE LINE 450¢@G 4566

1 124910 105.00 186 92
""3 Tg 3
SubT otal: 284.00
Gash Pror.ction 34,00
Rounding Adi : 0:09

GST Suramary: Amount Tax
(MYR) = (MYR)

a4 ; wes
Thank your

Picase came again.
"
X51006334699,"Oe ee

""+ Thank You, Please cone again.
Goods Sold Are Not: Returnatle.
» For feedtack or coyplaint, please call:

Bo. -ON1-3194 0289
‘ + SRELEEN VOUCHER REFORE POINTS EXPIRY! #
penne nen noe ee eee eee eee lee L
Segi Cash & Carry Sdn, 8hd
(317091 -#)
PT17920, SEKSYEN U9,
A010 SHAH ALAK,
SELANGOR DARUL EHSAN.
GST Reg. No. s COITIIESEIE
. ey
Invoice No 3 45691
fate 2 05 Jan 2017 1234) pa.
- Counter . 3 07
KUDGET TOILET ROLL 260’S oo. .
1k fat . ot 48.61 S

Ho of ifens: |

Subtotal Incl. GST:Rx 12.61
KoundingsRM °° -0.01
Total Incl, GST:kK 12.69
Cash: &k 30.00
Chiange :RH 37.40

Missed Foint Today: f! 7

"" Served by WINKA FRISKANA HAYEST —° ¢

. ESTPESTESEATEE CST Suntiary Saeeesaeanegt
GST Code - Anount(RK}  Tax( RN)

~~ $M ‘ 11.98 wa
MRLPSSTCCLICOCSESTCASUSCSCIISSiCecsres cS:
FE ONSGOTLSZLACISEAL B8-
* Thank You. Please cone. again.
Goeds Sold Are Wot Returnatle.
For feedtack or contlaint, please call:
QL1-3198 G294

BRETELH VOUCHER BEFORE POINTS EXPIRY! 2

"
X51006334741,"70

Thank You. Please cone again.

Goods Sold. Are Not Returnatle.
oé . +
For reedback or couplaint, please call:

011-3154 0224

| SREDECH VOUCHER BEFORE POINTS EXPI

RY!S

|

- Inve
“hate

Coun

UNIC

1x

HaS$
x

1

Ne

Hiss

Seqi Cash & Carry Sdn. ghd
(357941-i)
PT17920, SEXSYEN U9,
4015G SHAH ALAR,
SELARGOR [ARUL ERSAN,
GST Beg. Ho. + GO19S1645476

ice Nos 47735
: 04 Jan 2017 OL: i Spe
ter =. 3 03

A PAIL S5i 620
17.41 17.41 5
IHG FINE NHOLEMZAL 4206

2.64 2.68 2

of iteus: 2

Total Incl, GSi:KK-
Cach:kM .
Change : RE
ed Point Today: 19

Served by SPT] SUHAIDA &T OTRKAN

GRRGRETTATLTER CST Sumaary GOFRARTRAa AE

GST Code amount (RN) Tax( KK}
$8.02 | 18,42 0.99
2 00.0% 2.64 0.60

eS SESSSCCSSESCORCESULLICC OSCE Sees Fe n.2 3

Ref Nos 00600676212067735
Thank fou. Please come again.

Gocds Sold Are Not Returnable.

For feedoack or ccupiaint, please call:
"
X51006334926,"364

Golden Arches Restaurants Scn Bho
(65351-H)

Level 6, Bangunan TH, Damansara Upton
No.3, Jalaa $$21/39,47400 Petaiing Jaya
Selangor
(GST iG Nc: 090504664064)
KcDonald’s Kota Dazansera DF#i78}
Tel No. 03-6156-Zi00
TAX INVOICE 22

KFY Side 1

IN¥s 0017602091121:7
O29 864 -REG #2- 25/12/2016 13:54:47
OY IveH TOTAL
2.1. Filetdrish Zi.18
2 L Coke -
oy Ice 7
rate Fries
1 6huggets 7.10
1 Barbecue Seuce
1 Smal) Cone 1.00

tat-in Total Cinc] GST) 29
Rounding acjusi C
Total Rounded 29.30
56
20

Cash Tendered
Change 4 : 2.
>»

TOTAL IRCLUDES 6% GST 1.06 J

Thank You and Please Cane Agedin.
Customer Service Hotline ; 03-2725 -5¢90
"
X51006335314,"wet LET RESTAURANT |
| Jal BULAN 38.U5/5M, YOR US,
4U150 SHA ALAM, SELANGOR
TEL; G2-7859 9863
MO GST> COI0 9273 4376
TAX INVOICE

Tfte : O8

Bi:

nD:

CASTILE: ACMINIS TRA .
Bil: Bi: 72/91/2017 02:09:16 FH RM

TALAP! NEED FRIED MiG Ske] b 40. 60 SR
ca (M3

RATS POR BELLY WITH BITTER GO 18.80 S8
hii (S)

3 WaTTR / ita 40.55 1.50 SR
3 RICE I 21.50 4.50 8
€ web Tia 64,00
GST 6% 2.04
ROUND NG ADJ 0.03
ee eee 8D OL

KEE TOTAL 1 8}
Cash 102.00
of, 4

CHANGE 15
lax Gamsary Amcunt lay.
SR GS! St 64.90 3.8

THANK YOU. PLEASE COME AGAIN

"
X51006335547,"KING'S CONFECTIONERY $/$ 273500-U (GK)
LOT NO. 623, GIANT KELANA JAYA -
LOT PT244, JUN PERBANDARAN $S4/4
PUSAT BANBAR KELANA JAYA, PETALING
TEL WO: 03 ~ 7803 0974
(GSY ID : 000294060032)

Tax Invoice
Inv No 2GKJ30785499 Date:02/02/17 19:46
Cashier sFTi0060 Ctr 30)

Oty 1 7.56
Rounding fd} 0.00
Due reou
Pay 20.00
Change 2.55

(Total included 657 @ 62 : 0.42)
GOOBS SOLD NOT RETURNABLE/EXCHARGEABLE!
THANK YOU PLEASE COME AGAIN""!

TASTY BAKING HEALTHY NATION!!!
ssVisit us online at «wu hings.cos.uy==
"
